screen_name,text,created_at,favorite_count,quote_count,reply_count
NadaFuad6,"@zaynmalik What is happening now inTheGaza StripThe Zionist occupation cut off The electricity,disrupted it in the GazaStrip and began indiscriminately bombingThe people ofTheStripThey blew up Gaza with internationally prohibited phosphorous weapons #GazzaUnderAttack NOT #ISRAELUNDERATTACK https://t.co/SoVmatVuTH",2021-05-13T23:53:10Z,0,NA,NA
NadaFuad6,"@qdtqfqQTUnF5IPx @usamaqu53658236 Don't lie cuz you born in a bad country. We all gonna die do something good.
And use that created mind by God not lies and fake from government.
#GazaUnderAttack Not #IsraelUnderAttack 
#SaveGaza 
#IsraeliTerrorism 
#GazaUnderFire
#StandForPalestine",2021-05-13T23:03:23Z,0,NA,NA
NadaFuad6,"they claim the hashtag of Israel is under the Attack. They suffer while they are being killing and bombing the Palestinians in their homes.
#GazaUnderAttack 
#SaveGaza 
#IsraeliTerrorism 
#Zionists 
#PalestineUnderAttack 
#IsraelUnderAttack",2021-05-13T18:27:22Z,1,NA,NA
NadaFuad6,"This is how the children welcomed the feast ""Ead"" in Palestine
#GazaUnderAttack 
#SaveGaza 
#IsraeliTerrorism 
#Zionists 
#IsraeliTerrorism 
#IsraelUnderAttack 
#FreePalestine 
#SaveSheikhJarraj 
#GazaUnderAttack https://t.co/FJFs8KHIFM",2021-05-13T02:46:35Z,1,NA,NA
kutupcicegi,"Baby is crying, do you hear? Of course no, you don't hear because this place is Gaza.  #IsraelUnderAttack #FreePalestine #GazaUnderAttack #GenocideinGaza https://t.co/JUOaDwuhs1",2021-05-13T23:54:21Z,3,NA,NA
passanthatem11,"isreal is real terrorism
#IndiaStandsWithIsrael 
 #IsraelUnderAttack  
#WeStandWithIsrael  
#IsraelUnderFire 
#HamasTerrorists https://t.co/gHLU05sErH",2021-05-13T23:52:59Z,5,NA,NA
TAlazameh,"It's running rockets in Gaza pray for them guys
Fuck Israel weeeee hate you assholes stooop where's humanity???? Where's human rights??? They kill innocent people stop you're just look like trash #GazaUnderAttack #Save_Sheikh_Jarrah #IsraelTerrorist #IsraelUnderAttack #Palestine",2021-05-13T23:52:34Z,0,NA,NA
TAlazameh,"This what happened on Gaza as a result of the bombing, neighboring houses are affected and windows are broken on children this is criminality #GazzaUnderAttack #IStandWithPalestine #IsraelTerrorist #IsraelUnderAttack #PrayForPalestine #FreePalestine #israelusesphosphorusbombs https://t.co/mEYpU7d5om",2021-05-13T19:43:23Z,2,NA,NA
Birtutam_ikra,"Humanity stand up

 Where are
 you, women's rights defenders

Where are you talking about children's rights!

Where are you eyy world islam
 Be inspired by the courage of the Venezuelan president, world leaders
#GazaUnderAttack
#IsraelUnderAttack
#StandWithIsrael
#israilterorism https://t.co/CPTzwrp95K",2021-05-13T14:25:58Z,0,NA,NA
Birtutam_ikra,"Israel is burning down Palestine. And those who seek his right are bombarded and killed and silenced.
Dear world, don't be silent about the tyranny of israel
#GenocideinGaza 
#IStandWithIsrael #IsraelUnderFire #IsraelUnderAttack
#WeStandWithPalestine
#GazzaUnderAttack
#Israel https://t.co/kXhnCghAzP",2021-05-13T23:51:52Z,1,NA,NA
Birtutam_ikra,"The whole world must see the truth... 

Palestinian youth beaten to death by Israeli occupation forces

#IsraelUnderAttack
#AksadaZulumVar
#GazaUnderAttack https://t.co/9UHHYbxlMG",2021-05-12T20:27:47Z,202,NA,NA
Birtutam_ikra,"Israel is cutting their way in the homes of the Palestinian people in their homes, on the streets, using violence, and destroying their property.

#freepalastine
#FilistinDireniyor
#Gaza_Under_Attack
#IsraelUnderAttack
#israil #FreeQuds https://t.co/E7U3kkzI0h",2021-05-13T21:40:39Z,3,NA,NA
Birtutam_ikra,"What happened to the American Jew when she defended her Palestine ...
#GazzedeKatliamVar
#GazaUnderAttack
#StandWithIsrael
#IsraelUnderAttack
#Katilİsrail https://t.co/683bVP57HC",2021-05-13T18:37:31Z,0,NA,NA
fearswag4life,"@DevilDollmusic @Israel Funny how you talking shit about them, A 6 year old die, what if that was your child huh?. All you do is come on twitter and talk shit.  #IsraelUnderAttack",2021-05-12T21:02:18Z,0,NA,NA
fearswag4life,"You may look weak but that doesn't mean you  are weak. 😎 
#Israel #Palestine #Trending #quotes #idgaf #IsraelUnderAttack #Palestina #PalestiniansLivesMatter #IsraelTerrorist #love #StopTheAttacks #airstrikes #StopTheHate @Israel @UNICEFpalestine #America #freepalastine #France .",2021-05-13T23:51:31Z,0,NA,NA
fearswag4life,"@widowsbxrnes Palestine has the right to defend itself??, when Israel will fight back don't be saying Palestine is the victims. a 6 year old was  killed by the airstrike and you not gonna talk about that?? #IsraelUnderAttack",2021-05-12T21:10:27Z,0,NA,NA
AlmaRayyes,"#GazaUnderAttack #Gaza_Under_Attack #IsraeliTerrorism #Save_Sheikh_Jarrah #SaveSheikhJarrah #FreePalestine 
————
#IsraelUnderAttack ❌ Palestinians have the right to resist colonisation and  #EthnicCleansing https://t.co/MSO03x7mok",2021-05-13T20:44:38Z,0,NA,NA
AlmaRayyes,"#GazzaUnderAttack #Gaza_Under_Attack #GazaUnderAttackk  #IsraeliTerrorism 
——————
#IsraelUnderAttack ❌ Palestinians have the right to resist and fight back. https://t.co/YJGqpT9mkG",2021-05-13T22:59:29Z,0,NA,NA
AlmaRayyes,"#Gaza_Under_Attack #IsraeliCrimes #SaveSheikhJarrah #GazaUnderAttack #Save_Sheikh_Jarrah #FreePalestine 
—————
#IsraelUnderAttack Palestinians have the legal right to resist colonisation. No more Palestinian  #EthnicCleansing https://t.co/xSgnRF88PJ",2021-05-13T20:33:28Z,1,NA,NA
AlmaRayyes,"#ZionismIsTerrorism #ZionismIsRacism 
#freepalastine #Gaza_Under_Attack #GazaUnderAttack  #freepalastine 🇵🇸🇵🇸
————-
#IsraelUnderAttack ❌❌❌❌ Palestinians have the right to defend themselves. For more than 70 years we’ve been subjected to #EthnicCleansing . Enough. 🇵🇸 https://t.co/rgluTPjSQh",2021-05-13T18:56:09Z,0,NA,NA
AlmaRayyes,"#GazaUnderAttack #Gaza_Under_Attack #IsraeliTerrorism #Save_Sheikh_Jarrah #ZionismIsTerrorism  #SaveSheikhJarrah #FreePalestine 
————
#IsraelUnderAttack ❌ Palestinians have the right to resist colonisation and  #EthnicCleansing https://t.co/Uept6FW7tz",2021-05-13T20:43:55Z,0,NA,NA
AlmaRayyes,"#Save_Sheikh_Jarrah #SavePalestine #GazaUnderAttack #AlAqsaUnderAtrack #IsraeliTerrorism 
————————
#IsraelUnderAttack, no, we, Palestinians are just fighting back. https://t.co/yQVrtzFPx4",2021-05-12T20:26:26Z,0,NA,NA
AlmaRayyes,"103 martyrs, including 27 CHILDREN and 11 women, and 580 wounded, in Gaza. This is a massacre. 
#Gaza_Under_Attack #IsraeliTerrorism #GazaUnderAttack #freepalastine 
——
#IsraelUnderAttack ❌ Terrorists playing the victims’ role. Bastards. https://t.co/rrpcwDIdlB",2021-05-13T19:21:05Z,0,NA,NA
AlmaRayyes,"Watch the video below. 
#GazaUnderAttack then, and #GazaUnderAttack now. What’s happening in Gaza is a #massacre.
——-
#IsraelUnderAttack ❌ #IStandWithIsrael ❌ 
#IsraelTerrorist ✅ https://t.co/NGtwjf0QiF",2021-05-13T23:51:29Z,1,NA,NA
AlmaRayyes,"This is the target bank of the Israeli airstrikes. What’s happening right now in Gaza is a GENOCIDE. #GazaUnderAttack #Gaza_Under_Attack #IsraeliTerrorism  #freepalastine 
————
#IsraelUnderAttack ❌ Israelis are WAR CRIMINALS. Palestinians have the right to fight back. https://t.co/nQCBOtK7NC",2021-05-13T23:18:59Z,0,NA,NA
AlmaRayyes,"🚨 67 martyrs, including 17 children, 6 women and an elderly person, and 388 civilians were wounded, including 115 children and 50 women. #GazaUnderAttack #FreePalestine  #genocide 
————-
#IsraelUnderAttack shitty propaganda. If you #IStandWithIsrael you stand with terrorism. https://t.co/f9vLGac2FX",2021-05-12T22:07:00Z,1,NA,NA
AlmaRayyes,"#GazaUnderAttack #Gaza_Under_Attack #IsraeliTerrorism #Save_Sheikh_Jarrah #SaveSheikhJarrah #FreePalestine 
————
#IsraelUnderAttack ❌ Palestinians have the right to resist colonisation and  #EthnicCleansing https://t.co/Lm6y0CgjaY",2021-05-13T21:57:53Z,0,NA,NA
AlmaRayyes,"#GazaUnderAttack #Gaza_Under_Attack #Genocide #ZionismIsTerrorism 
————-
#IsraelUnderAttack ❌ War criminals playing the victims’ role. Stop supporting Israel, stop supporting terrorism. Palestinians have the right to fight back. https://t.co/47jarsLcg9",2021-05-13T23:33:13Z,0,NA,NA
AlmaRayyes,"Today, an Israeli airstrike murdered Mariam (3 year old), Zayd (5 year old) in their home along with their pregnant mother Reema Saad. Rest in eternal peace, in heaven, where no one can harm you. #GazaUnderAttack  
——
#IsraelUnderAttack You rats. We will never forgive. https://t.co/uQErFMmTkh",2021-05-12T21:39:30Z,4,NA,NA
AlmaRayyes,"#GazaUnderAttack #Gaza_Under_Attack #IsraeliTerrorism #Save_Sheikh_Jarrah #SaveSheikhJarrah #FreePalestine 
————
#IsraelUnderAttack ❌ Palestinians have the right to resist colonisation and  #EthnicCleansing https://t.co/xZftgy4Ri6",2021-05-13T20:39:44Z,0,NA,NA
AlmaRayyes,"Palestinian activist Heba Zureik: The settlers' most prominent slogan during the execution of their attacks was: ""Death to the Arabs."" #FreePalestine #GazaUnderAttack #SavePalestine #Save_Sheikh_Jarrah #IsraeliTerrorism 
————
#IsraelUnderAttack propaganda❌ https://t.co/r7QM0dwu4i",2021-05-12T20:19:37Z,1,NA,NA
AlmaRayyes,"#GazaUnderAttack #Gaza_Under_Attack #freepalastine #IsraeliTerrorism #IsraeliCrimes #SaveSheikhJarrah #Save_Sheikh_Jarrah 
————
#IsraelUnderAttack No, Palestinians have the right to defend themselves. #freepalastine https://t.co/YsGA3ozPiF",2021-05-13T18:44:42Z,1,NA,NA
AlmaRayyes,"#GazaUnderAttack #Gaza_Under_Attack #IsraeliTerrorism #Save_Sheikh_Jarrah #ZionismIsTerrorism  #SaveSheikhJarrah #FreePalestine 
————
#IsraelUnderAttack ❌ Palestinians have the right to resist colonisation and  #EthnicCleansing https://t.co/kTcAagrYUi",2021-05-13T21:40:49Z,0,NA,NA
AlmaRayyes,"Zionists attempt to burn the Jazzar mosque in Acre. #IsraeliTerrorism #SavePalestine #Save_Sheikh_Jarrah 
————————-
#IsraelUnderAttack shitty propaganda. ❌ https://t.co/ngXvKbgy1U",2021-05-12T20:53:54Z,0,NA,NA
AlmaRayyes,"The towers of Gaza City before and after the bombing .. #GazaUnderAttack  #IsraeliTerrorism #IsraeliCrimes #Save_Sheikh_Jarrah 
——————-
#IsraelUnderAttack ❌❌❌ https://t.co/sBmG9Ve4ND",2021-05-12T19:49:26Z,0,NA,NA
AlmaRayyes,"Share share share. And use their hashtag to broadcast content against them. #GazaUnderAttack #IsraeliTerrorism #FreePalestine #Save_Sheikh_Jarrah 
—————————
#IsraelUnderAttack Palestinians have the right to defend themselves. https://t.co/UZYH8Glu3b",2021-05-12T20:10:15Z,0,NA,NA
MicheleSabra,#Hamas is a terrorist organization oppressing the #Palestinian population while attacking Israel. #IsraelUnderAttack https://t.co/fNjm3CWQZQ,2021-05-13T23:50:42Z,9,NA,NA
nooralhussain_,"Let the world bare witness that this is only possible because of Hajj Qassem S o l e m i n i
Al Fatiha on his blessed soul. He saved us from ISIS and Israel and he strenghthed the axis of resistance
#IStandWithPalestine 
#IsraelUnderAttack 
#LongLivePalestine 
#longLiveIran https://t.co/xttQYH8q9q",2021-05-13T23:50:14Z,5,NA,NA
amitnetta,"announcements and phone calls to Gaza residents prior to the attack on Hamas military institutions in the heart of the civilian population.
#IsraelUnderAttack #IStandWithIsrael #IsraelUnderFire",2021-05-13T23:50:06Z,0,NA,NA
amitnetta,"kindergartens and institutions where there are innocent civilians and children.
Hamas does not care about protecting Palestinian civilians, it uses them to protect itself. #IsraelUnderAttack #IsraelUnderFire #IStandWithIsrael",2021-05-13T23:03:25Z,1,NA,NA
or_shwartzman,"My hometown is under attack

#IsraelUnderAttack https://t.co/ip4rWc9KQ5",2021-05-13T23:49:15Z,0,NA,NA
medyatikisler,"Statement from Egyptian mediator officials: Israel did not accept the ceasefire agreement.
#IsraeliTerrorism 
#IsraelUnderAttack 
#IsraeliCrimes",2021-05-13T23:48:49Z,5,NA,NA
Right52The,"@romaninfatihesi What you don't need is to be a liar!
the images you post are of Syrian kids from 2015 + 2018.
Stop spreading lies and fake news!

#StandWithIsrael #IsraelUnderAttack #HamasTerrorists 

https://t.co/L5rirdNXo2 https://t.co/SY3Rr4i0H6",2021-05-13T23:48:29Z,5,NA,NA
DavidHamelech_,"@Farrah_Mndza Educate yourself, do some research before spreading lies. #AmIsraelChai #IsraelUnderAttack #FreeGazaFromHamas",2021-05-13T23:48:26Z,0,NA,NA
DavidHamelech_,"3rd night in a bomb shelter, this is the reality in Israel. #IsraelUnderAttack",2021-05-12T22:16:14Z,5,NA,NA
nava_starlin,Israelis🇮🇱 always supported India🇮🇳 in our difficult times.. .. now its our moral duty to support Israel in their difficult times❤️ #WeStandWithIsrael #IstandwithIsreal  #IndiaStandsWithIsrael #IndiaWithIsrael #IsraelUnderAttack  #HamasTerrorists  https://t.co/wM28RxoB2t,2021-05-13T23:48:07Z,21,NA,NA
Mohamm3d_21,@StandWithUs This is what Israel is standing for !  #IsraelUnderAttack  this is what they mean by Israel being under attack ! #IsraelTerrorist #GazaUnderAttack #FreePalestine https://t.co/HfdJUslKpO,2021-05-13T23:47:49Z,0,NA,NA
klcoznrr,"God damn Israel, the killer !!!!!!! #IsraelUnderAttack",2021-05-13T23:47:40Z,10,NA,NA
Wahid11554593,Time to talk facts about Sheikh Jarrah. #SheikhJarrah #IsraelUnderAttack #FreePalestin #HamasTerrorists #HamasSupportsGenocide #Israel #Israeli https://t.co/MioJNQoMbS,2021-05-13T12:24:19Z,2,NA,NA
Wahid11554593,"@kasyah_kazeo It's a submarine, back in 2015. Nice try. #FactsMatter #TruthMatters #IsraelUnderAttack #Israel #Palestine https://t.co/zKVMOS1ljE",2021-05-13T13:23:51Z,0,NA,NA
Wahid11554593,"@h_rouu @ahmedfarouki99 @NanaWhite299 Get rid of the Palestinians and the problem is solved. Quran is clear about who owns the land, Hamas defiles the country with its terrorism ..  Even other Arab nations are done with #Palestine, so now you try to start a war to gain sympathy?😂😂😂😂😂 #IsraelUnderAttack",2021-05-13T03:39:19Z,0,NA,NA
Wahid11554593,"@jwnhkmhkl @HananyaNaftali Go cry in your bed, noodleboy. ✊🏽🇮🇱❤☪️✊🏽 #Israel #Palestine #IsraelUnderAttack",2021-05-13T11:50:29Z,0,NA,NA
Wahid11554593,"@yerweeb @quunrnjla @HananyaNaftali Allah left our people when they attacked the Jews, an ahl al-kitāb, you know what the Prophet (pbuh) said about this. We lost for a reason, Allah is with the Jews. Surah Al-Ma'Idah 5:20-21 if I remember correctly is very clear about this. #IsraelUnderAttack #HamasTerrorists",2021-05-13T23:47:39Z,5,NA,NA
prayforbe,"It’s Palestinian citizens car
It’s not #IsraelUnderAttack 
It’s #IsraeliTerrorism  #IsraelTerrorist https://t.co/3Qq0annBrA",2021-05-12T22:43:14Z,4,NA,NA
prayforbe,"Hopeless patience .. they don’t even have shelters.. no alarms.. no media support 
#Gaza_Under_Attack 
#GazzaUnderAttack 
Not #IsraelUnderAttack https://t.co/faO9Pby8Xo",2021-05-13T22:58:38Z,2,NA,NA
prayforbe,"#IsraelUnderAttack  ??
What do you know about Israel!! https://t.co/8yWCIINEvV",2021-05-12T23:40:24Z,1,NA,NA
prayforbe,"#savepalestinians 
#GazaUnderAttack 
Israel is bombing citizens in gaza with all her power 
#IsraelTerrorist 
NOT #IsraelUnderAttack",2021-05-13T21:36:51Z,1,NA,NA
prayforbe,"Gaza chose dying to defend alaqsa &amp; sheikh jarrah 
#IsraelTerrorist 
#IsraelUnderAttack  is a lie",2021-05-13T23:28:44Z,0,NA,NA
prayforbe,"But Israel injuries suffer anxiety 😟
#GazaUnderAttack 
Not #IsraelUnderAttack https://t.co/onH1s2Knhg",2021-05-12T23:39:23Z,1,NA,NA
prayforbe,"#IsraelUnderAttack ?
What about gaza??
#GazaUnderAttack https://t.co/mM0UeF2EL8",2021-05-12T20:22:08Z,3,NA,NA
prayforbe,"Sorry but #GazzaUnderAttack 
#Gaza_Under_Attack 
NOT #IsraelUnderAttack https://t.co/ENXQA65ZVa",2021-05-13T22:49:39Z,0,NA,NA
prayforbe,"Who has an army?? And who has just stones? Who is killing kids? 
#IsraelUnderAttack  is a lie https://t.co/qjUzn1HxK0",2021-05-12T22:07:58Z,3,NA,NA
prayforbe,"#IsraelUnderAttack  is a lie 
#IsraelTerrorist  is the only truth
#GazaUnderAttack  
#Gaza_Under_Attack https://t.co/mvfLqojepO",2021-05-13T23:46:50Z,0,NA,NA
prayforbe,"#IsraelUnderAttack  ? 
We only see dozens of palestinian innocent  victims 
#GazaUnderAttack https://t.co/6CVLqsx8ml",2021-05-13T12:58:43Z,2,NA,NA
prayforbe,#IsraelUnderAttack  is a lie https://t.co/DeQr2Mz7Uy,2021-05-13T10:19:00Z,0,NA,NA
Lailad01,"Three Palestinian terrorists were killed tiday in Gaza, congratulations world.
#GazaUnderAttack #israel #Palestine #IsraelUnderAttack https://t.co/Rfu73QB0Gr",2021-05-13T23:45:52Z,0,NA,NA
munzevixx,"Israel is recklessly hitting civilians in Gaza. The world is silent to this savagery. Where are you human rights organizations! Where are you international community! Where are you heads of state!
#GazzaUnderAttack 
#IsraeliTerrorism 
#IsraelUnderAttack 
#Katilİsrail https://t.co/sEKdoO3Jd0",2021-05-13T23:45:46Z,2,NA,NA
GoodGol35588361,"@Ibutterfly34 Time for #Palestinien terrorists to get out of sovereign #Israeli land. 
#PalestineTerrorists
#israeliLivesMatter 
#IsraelUnderAttack
#Israel",2021-05-13T23:42:51Z,1,NA,NA
GoodGol35588361,"Time for #Palestinien terrorists to get out of sovereign #Israel 
#IsraelUnderAttack 
#Palestine 
#israeliLivesMatter",2021-05-13T23:44:58Z,0,NA,NA
IbrahimMukherj2,@SachaBaronCohen. Abraham was born in Babylon modern day Iraq to ARAB parents. So was his first cousin Sarah. Isaac was therefore ARAB. So are all Jews. Arab Israeli conflict? More like Arab Arab conflict... #IsraelUnderAttack #JailNetanyahu #Jailthepig #JewishHistory https://t.co/l1olgpHGoO,2021-05-13T23:44:37Z,0,NA,NA
IbrahimMukherj2,@SachaBaronCohen. Speak up. There is a civil war happening. One man has hijacked a whole system because he doesn't want to go to Jail. #JailNetanyahu #Jailthepig #IsraelUnderAttack #IsraelPalestine https://t.co/skUcS9H1Du,2021-05-13T23:12:19Z,1,NA,NA
EU_today,"Israeli troops invade #Gaza: heavy artillery fire and air strikes reported.
https://t.co/mvVAkSmcwL
#EUToday #GazaUnderAttack #IsraelUnderAttack https://t.co/bIBZYl1Go0",2021-05-13T23:43:51Z,5,NA,NA
Mdais,"(2/2) This type of violence is unacceptable and MDA teams have been exposed to this type of violence in numerous situations throughout Israel. MDA is an @ICRC recognized organization. 

WE ARE NOT A TARGET!

#wearenotatarget #IsraelUnderAttack",2021-05-13T06:57:01Z,56,NA,NA
